"ID","NAME","PRECISE_NAME","LAYER","STATE","COUNTRY"
198060,"reserve at carpenters creek","reserve at carpenters creek","micro","FL","US"
347443,"reserve at morning creek","reserve at morning creek","micro","GA","US"
304470,"reserve of xenia","reserve of xenia","micro","OH","US"
163200,"reservoir","reservoir","micro","RI","US"
172393,"reservoir","reservoir","micro","AR","US"
180225,"reservoir","reservoir","micro","CA","US"
125609,"reservoir - wiskey hill","reservoir - wiskey hill","micro","CT","US"
266517,"reservoir heights","reservoir heights","micro","NJ","US"
187118,"reservoir hill","reservoir hill","micro","CA","US"
165425,"reservoir hill","reservoir hill","micro","MD","US"
208456,"reservoir park","reservoir park","micro","PA","US"
171416,"reservoir park","reservoir park","micro","WI","US"
354933,"residence park","residence park","micro","NY","US"
304447,"residence park","residence park","micro","OH","US"
352714,"residencial manuel a. perez","residencial manuel a. perez","micro","PR","US"
352724,"residencial quintana","residencial quintana","micro","PR","US"
340080,"rest haven","rest haven","micro","GA","US"
131938,"reston","reston","micro","VA","US"
351837,"retiro","retiro","micro","PR","US"
265009,"retnuh hills","retnuh hills","micro","NC","US"
198861,"retreat","retreat","micro","TX","US"
347265,"retreat at jones mill","retreat at jones mill","micro","GA","US"
232256,"retsof","retsof","micro","NY","US"
180028,"revere","revere","macro","MA","US"
311432,"revere","revere","micro","OH","US"
243423,"revere - rice cove","revere - rice cove","micro","NC","US"
205868,"revloc","revloc","micro","PA","US"
263789,"revolution park","revolution park","micro","NC","US"
203462,"rew","rew","micro","PA","US"
196696,"rexland acres","rexland acres","micro","CA","US"
354961,"reynal park","reynal park","micro","NY","US"
265058,"reynolda","reynolda","micro","NC","US"
265122,"reynolda forest - salem lake","reynolda forest - salem lake","micro","NC","US"
2669,"reynolds","reynolds county","county","MO","US"
342291,"reynolds","reynolds","micro","IL","US"
342443,"reynolds","reynolds","micro","IL","US"
264765,"reynolds corners","reynolds corners","micro","OH","US"
232975,"reynolds heights","greater reynolds heights","micro","PA","US"
232937,"reynolds heights","reynolds heights","micro","PA","US"
265022,"reynolds park","reynolds park","micro","NC","US"
314161,"reynoldsburg","reynoldsburg","micro","OH","US"
347226,"reynoldstown","reynoldstown","micro","GA","US"
203414,"reynoldsville","greater reynoldsville","micro","PA","US"
203421,"reynoldsville","reynoldsville","micro","PA","US"
181288,"rhawnhurst","rhawnhurst","micro","PA","US"
405,"rhea","rhea county","county","TN","US"
228257,"rheatown","rheatown","micro","TN","US"
182791,"rheem valley manor","rheem valley manor","micro","CA","US"
208521,"rheems","rheems","micro","PA","US"
343015,"rheims","rheims","micro","NY","US"
259803,"rhems","rhems","micro","SC","US"
238921,"rhinebeck","greater rhinebeck","micro","NY","US"
238880,"rhinebeck","rhinebeck","micro","NY","US"
238943,"rhinecliff","rhinecliff","micro","NY","US"
198921,"rhome","rhome","micro","TX","US"
187196,"rhonewood - dunsmuir","rhonewood - dunsmuir","micro","CA","US"
168909,"rhyolite","rhyolite","micro","NV","US"
352881,"rialto","rialto","macro","CA","US"
184161,"ribault","ribault","micro","FL","US"
198168,"ricardo","ricardo","micro","TX","US"
311946,"rice","rice","micro","OH","US"
234137,"rice","rice","micro","PA","US"
198847,"rice","rice","micro","TX","US"
280,"rice","rice county","county","KS","US"
778,"rice","rice county","county","MN","US"
198842,"rice","greater rice","micro","TX","US"
198866,"rice - kerens","rice - kerens","macro","TX","US"
165954,"rice creek","rice creek","micro","MN","US"
165981,"rice creek shoreview","rice creek shoreview","micro","MN","US"
328053,"rice lake conservation area","rice lake conservation area","macro","IL","US"
307335,"riceland","riceland","micro","OH","US"
242527,"rices landing","rices landing","micro","PA","US"
260992,"riceville","riceville","micro","TN","US"
260999,"riceville","greater riceville","micro","TN","US"
232844,"riceville","riceville","micro","PA","US"
1763,"rich","rich county","county","UT","US"
307387,"rich hill","rich hill","micro","OH","US"
305071,"rich hill","rich hill","micro","OH","US"
238291,"richards gebaur","richards gebaur","micro","MO","US"
339646,"richards h w - paul cousins east","richards h w - paul cousins east","micro","GA","US"
295,"richardson","richardson county","county","NE","US"
198928,"richardson","richardson","macro","TX","US"
198943,"richardson heights","richardson heights","micro","TX","US"
188332,"richardson park","richardson park","micro","CA","US"
238512,"richardson ranch","richardson ranch","micro","MO","US"
202624,"richardson village","richardson village","micro","CA","US"
192429,"richboro","richboro","micro","PA","US"
192402,"richboro","greater richboro","micro","PA","US"
236172,"richburg","greater richburg","micro","NY","US"
236153,"richburg","richburg","micro","NY","US"
312021,"richey","richey","micro","OH","US"
169410,"richfield","richfield","micro","MN","US"
193106,"richfield","richfield","micro","OH","US"
234441,"richfield","greater richfield","micro","PA","US"
239880,"richfield","richfield","micro","CA","US"
241507,"richfield","richfield","micro","MI","US"
328014,"richfield","greater richfield","micro","IL","US"
266629,"richfield","richfield","micro","NJ","US"
264681,"richfield","richfield","micro","OH","US"
328023,"richfield","richfield","micro","IL","US"
234444,"richfield","richfield","micro","PA","US"
169479,"richfield","richfield","macro","MN","US"
264714,"richfield center","richfield center","micro","OH","US"
240925,"richfield springs","greater richfield springs","micro","NY","US"
240899,"richfield springs","richfield springs","micro","NY","US"
146229,"richford","richford","macro","NY","US"
232623,"richford","greater richford","micro","NY","US"
232636,"richford","richford","micro","NY","US"
201554,"richgrove","richgrove","micro","CA","US"
243095,"richland","richland","micro","TN","US"
346277,"richland","richland county","macro","IL","US"
214075,"richland","greater richland","micro","MI","US"
2963,"richland","richland county","county","ND","US"
208606,"richland","richland","micro","PA","US"
2716,"richland","richland county","county","SC","US"
190924,"richland","richland","micro","NJ","US"
2515,"richland","richland county","county","MT","US"
196075,"richland","richland","macro","OH","US"
233011,"richland","richland","micro","PA","US"
302842,"richland","richland","micro","OH","US"
305112,"richland","richland","micro","OH","US"
161592,"richland","richland","micro","IL","US"
684,"richland","richland county","county","LA","US"
198850,"richland","richland","micro","TX","US"
1198,"richland","richland county","county","OH","US"
161633,"richland","richland","macro","IL","US"
1123,"richland","richland county","county","IL","US"
240549,"richland","richland","micro","NY","US"
214083,"richland","richland","micro","MI","US"
2735,"richland","richland county","county","WI","US"
305200,"richland cottage area","richland cottage area","micro","OH","US"
243183,"richland harbor","richland harbor","micro","TN","US"
185517,"richland heights east","richland heights east","micro","AZ","US"
185516,"richland heights west","richland heights west","micro","AZ","US"
199143,"richland hills","richland hills","micro","TX","US"
199458,"richland hills","richland hills","micro","TX","US"
199014,"richland park","richland park","micro","TX","US"
199955,"richland springs","richland springs","micro","TX","US"
199958,"richland springs","greater richland springs","micro","TX","US"
240306,"richlands","greater richlands","micro","NC","US"
240264,"richlands","richlands","micro","NC","US"
192423,"richlandtown","richlandtown","micro","PA","US"
179973,"richmar","richmar","micro","CA","US"
1019,"richmond","richmond county","county","NC","US"
261240,"richmond","richmond","micro","TN","US"
208810,"richmond","greater richmond","micro","MI","US"
196959,"richmond","richmond","micro","TX","US"
172890,"richmond","richmond","macro","RI","US"
165032,"richmond","richmond","micro","OR","US"
164882,"richmond","richmond","micro","MA","US"
181334,"richmond","richmond","micro","PA","US"
165133,"richmond","richmond","macro","MA","US"
232828,"richmond","richmond","micro","PA","US"
307745,"richmond","richmond","micro","ME","US"
92,"richmond","richmond county","county","GA","US"
1710,"richmond","richmond county","county","VA","US"
307746,"richmond","greater richmond","micro","ME","US"
208793,"richmond","richmond","micro","MI","US"
304808,"richmond","richmond","micro","OH","US"
304814,"richmond","greater richmond","micro","OH","US"
182677,"richmond","richmond","macro","CA","US"
344899,"richmond","richmond","micro","IL","US"
344906,"richmond","greater richmond","micro","IL","US"
182904,"richmond annex","richmond annex","micro","CA","US"
183901,"richmond beach","richmond beach","micro","WA","US"
311233,"richmond center","greater richmond center","micro","OH","US"
311237,"richmond center","richmond center","micro","OH","US"
3251,"richmond city","richmond city","county","VA","US"
302747,"richmond dale","richmond dale","micro","OH","US"
302759,"richmond dale","greater richmond dale","micro","OH","US"
184530,"richmond estates","richmond estates","micro","FL","US"
262327,"richmond estates - beaty estates","richmond estates - beaty estates","micro","SC","US"
346577,"richmond glen","richmond glen","micro","GA","US"
202616,"richmond grove","richmond grove","micro","CA","US"
184528,"richmond heights","richmond heights","micro","FL","US"
259372,"richmond heights","richmond heights","micro","MO","US"
194133,"richmond heights","richmond heights","micro","FL","US"
191162,"richmond heights","richmond heights","micro","OH","US"
183875,"richmond highlands","richmond highlands","micro","WA","US"
307587,"richmond hill","richmond hill","micro","ME","US"
340428,"richmond hill","richmond hill","micro","GA","US"
243326,"richmond hill","richmond hill","micro","NC","US"
135480,"richmond hill","richmond hill","community","NY","US"
122174,"richmond hill","richmond hill","micro","NY","US"
339924,"richmond place","richmond place","micro","GA","US"
122221,"richmond town","richmond town","micro","NY","US"
122260,"richmond valley","richmond valley","micro","NY","US"
194131,"richmond west","richmond west","micro","FL","US"
240941,"richmondville","richmondville","micro","NY","US"
240952,"richmondville","greater richmondville","micro","NY","US"
165323,"richnor springs","richnor springs","micro","MD","US"
182463,"richton park","richton park","micro","IL","US"
239710,"richvale","richvale","micro","CA","US"
354717,"richview","richview","micro","IL","US"
307156,"richville","richville","micro","OH","US"
240661,"richville","richville","micro","NY","US"
196548,"richwood","richwood","micro","TX","US"
196399,"richwood","greater richwood","micro","OH","US"
260082,"richwood","richwood","micro","NJ","US"
196411,"richwood","richwood","micro","OH","US"
351481,"richwood country estates","richwood country estates","micro","KY","US"
351407,"richwood industrial park","richwood industrial park","micro","KY","US"
351413,"richwood north estates - wysteria village","richwood north estates - wysteria village","micro","KY","US"
351434,"richwood villas","richwood villas","micro","KY","US"
186659,"rickarby","rickarby","micro","AL","US"
303210,"rickard acres","rickard acres","micro","OH","US"
264400,"riddle heights","riddle heights","micro","NC","US"
354294,"riddle hill","riddle hill","micro","IL","US"
228322,"riddleton","riddleton","micro","TN","US"
306919,"ridge","ridge","micro","ME","US"
305268,"ridge","ridge","micro","OH","US"
188203,"ridge","ridge","micro","NY","US"
345415,"ridge farm","ridge farm","micro","IL","US"
345426,"ridge farm","greater ridge farm","micro","IL","US"
190384,"ridge manor","ridge manor","micro","FL","US"
190371,"ridge manor","greater ridge manor","micro","FL","US"
347044,"ridge mark garden","ridge mark garden","micro","GA","US"
180291,"ridge route","ridge route","micro","CA","US"
264229,"ridge view","ridge view","micro","NC","US"
190001,"ridge wood heights","ridge wood heights","micro","FL","US"
182464,"ridgeacres","ridgeacres","micro","IL","US"
295466,"ridgebrook bluffs","ridgebrook bluffs","micro","NC","US"
239042,"ridgebury","ridgebury","micro","NY","US"
183847,"ridgecrest","ridgecrest","micro","WA","US"
196632,"ridgecrest","ridgecrest","micro","CA","US"
190643,"ridgecrest","ridgecrest","micro","FL","US"
347581,"ridgecrest forest","ridgecrest forest","micro","GA","US"
228366,"ridgedale","ridgedale","micro","TN","US"
347173,"ridgedale park","ridgedale park","micro","GA","US"
125611,"ridgefield","greater ridgefield","micro","CT","US"
264042,"ridgefield","ridgefield","micro","NC","US"
125610,"ridgefield","ridgefield","micro","CT","US"
266413,"ridgefield","ridgefield","micro","NJ","US"
351462,"ridgefield","ridgefield","micro","KY","US"
238506,"ridgefield","ridgefield","micro","MO","US"
125705,"ridgefield","ridgefield town","superm","CT","US"
125682,"ridgefield","ridgefield town","macro","CT","US"
344900,"ridgefield","ridgefield","micro","IL","US"
295437,"ridgefield - crestview estates","ridgefield - crestview estates","micro","NC","US"
294979,"ridgefield farms","ridgefield farms","micro","NC","US"
266444,"ridgefield park","ridgefield park","micro","NJ","US"
228341,"ridgefields country club","ridgefields country club","micro","TN","US"
199733,"ridgeheights","ridgeheights","micro","TX","US"
208393,"ridgeland","ridgeland","micro","PA","US"
182465,"ridgeland manor - timber ridge","ridgeland manor - timber ridge","micro","IL","US"
